vehicle_record_id,vehicle_id,registration_number,owner_person_id,vehicle_type,make,model,registration_date,event_datetime,location_id,location,event_type,status,case_id
VREC-002879,V-000132,KL-77-QR-2908,P-000283,BIKE,Honda,Shine,2026-01-01,2026-07-12 12:55:21,L-000141,"Textile Market, Salem",REGISTERED,ACTIVE,CR-2026-2013
VREC-002880,V-000082,MH-13-WR-9287,P-000888,CAR,Honda,Thar,2026-01-01,2026-03-01 06:42:11,L-000114,"Ring Road, Thanjavur",MOVED,ACTIVE,
VREC-002881,V-000097,PB-84-WM-7848,P-001631,VAN,Tata,Supro,2026-01-01,2026-01-18 03:53:34,L-000012,"Bus Stand, Madurai",REGISTERED,ACTIVE,CR-2026-2019
VREC-002882,V-000632,WB-09-NG-5593,P-000734,CAR,Hyundai,Nexon,2026-01-01,2026-01-06 15:34:25,L-000165,"Ring Road, Krishnagiri",SEEN,ACTIVE,
VREC-002883,V-000673,TS-74-XP-6986,P-000164,CAR,Tata,City,2026-01-01,2026-04-13 22:18:23,L-000027,"Port Area, Nagapattinam",MOVED,ACTIVE,
VREC-002884,V-000678,RJ-08-PZ-1008,P-001886,VAN,Maruti,Supro,2026-01-01,2026-03-27 23:48:55,L-000146,"Ring Road, Tiruchirappalli",MOVED,ACTIVE,CR-2026-2005
VREC-002885,V-000649,KA-05-AE-8927,P-001858,VAN,Tata,Winger,2026-01-01,2026-01-16 10:48:11,L-000191,"IT Park, Cuddalore",SEEN,ACTIVE,
VREC-002886,V-000434,KA-76-LH-2931,P-001081,CAR,Maruti,Innova,2026-01-01,2026-05-10 22:09:55,L-000124,"Technology Park, Nagapattinam",MOVED,ACTIVE,
VREC-002887,V-000078,MP-68-EV-9520,P-001901,BIKE,Yamaha,Apache,2026-01-01,2026-03-10 19:51:27,L-000114,"Ring Road, Thanjavur",MOVED,ACTIVE,CR-2026-2011
VREC-002888,V-000645,HR-44-XE-4646,P-000827,TRUCK,Bharat Benz,3223,2026-01-01,2026-08-20 13:24:37,L-000165,"Ring Road, Krishnagiri",MOVED,ACTIVE,
VREC-002889,V-000673,TS-74-XP-6986,P-001982,CAR,Tata,City,2026-01-01,2026-02-15 20:59:47,L-000114,"Ring Road, Thanjavur",SEEN,INACTIVE,
VREC-002890,V-000117,TS-50-RX-6383,P-000402,CAR,Honda,Verna,2026-01-01,2026-04-12 11:54:11,L-000077,"Textile Market, Coimbatore",MOVED,ACTIVE,CR-2026-2011
VREC-002891,V-000184,KA-69-FV-7887,P-000912,CAR,Hyundai,Verna,2026-01-01,2026-02-28 10:13:23,L-000104,"Bypass, Tiruchirappalli",MOVED,ACTIVE,
VREC-002892,V-000629,WB-89-SV-5400,P-000453,BIKE,Honda,Shine,2026-01-01,2026-04-04 07:39:00,L-000076,"Bus Stand, Cuddalore",REGISTERED,ACTIVE,CR-2026-2010
VREC-002893,V-000088,TN-11-ZX-1139,P-000826,CAR,Mahindra,Thar,2026-01-01,2026-02-19 19:06:51,L-000035,"Highway Junction, Kanniyakumari",SEEN,ACTIVE,CR-2026-2001
VREC-002894,V-000206,KL-31-NE-5414,P-000819,BIKE,Hero,Splendor,2026-01-01,2026-05-20 23:32:27,L-000079,"Warehouse Zone, Salem",SEEN,ACTIVE,
VREC-002895,V-000698,UP-55-JH-2283,P-000663,VAN,Mahindra,Supro,2026-01-01,2026-07-17 01:47:39,L-000181,"Highway Junction, Chennai",MOVED,INACTIVE,
VREC-002896,V-000237,MH-97-NG-3795,P-001076,VAN,Tata,Winger,2026-01-01,2026-01-31 21:40:32,L-000061,"Old Town, Tiruchirappalli",REGISTERED,ACTIVE,
VREC-002897,V-000629,WB-89-SV-5400,P-000453,BIKE,Honda,Shine,2026-01-01,2026-03-13 01:40:49,L-000171,"Warehouse Zone, Coimbatore",REGISTERED,INACTIVE,
VREC-002898,V-000678,RJ-08-PZ-1008,P-001886,VAN,Maruti,Supro,2026-01-01,2026-04-29 10:52:04,L-000001,"Old Town, Erode",REGISTERED,ACTIVE,
VREC-002899,V-000391,TS-72-PI-1988,P-000131,CAR,Toyota,Swift,2026-01-01,2026-06-23 22:59:29,L-000128,"Grain Market, Erode",REGISTERED,ACTIVE,
VREC-002900,V-000430,KA-54-PK-8754,P-001591,BIKE,TVS,Apache,2026-01-01,2026-03-24 19:42:53,L-000155,"Grain Market, Cuddalore",MOVED,ACTIVE,CR-2026-2009
VREC-002901,V-000207,KA-47-JF-7149,P-001658,VAN,Maruti,Trax,2026-01-01,2026-03-17 19:16:11,L-000147,"Port Area, Tiruchirappalli",MOVED,ACTIVE,
VREC-002902,V-000650,TN-40-FK-8587,P-001264,BIKE,TVS,Pulsar,2026-01-01,2026-03-10 06:28:50,L-000176,"Auto Nagar, Krishnagiri",REGISTERED,ACTIVE,CR-2026-2002
VREC-002903,V-000687,MP-24-HD-3371,P-000996,CAR,Maruti,Innova,2026-01-01,2026-03-20 06:44:18,L-000018,"Bus Stand, Madurai",REGISTERED,ACTIVE,CR-2026-2010
VREC-002904,V-000069,BR-52-KZ-8541,P-001276,CAR,Tata,Nexon,2026-01-01,2026-07-20 22:41:02,L-000160,"Industrial Estate, Thoothukudi",SEEN,INACTIVE,
VREC-002905,V-000382,PB-67-DE-5621,P-000092,CAR,Maruti,Nexon,2026-01-01,2026-06-06 04:17:46,L-000032,"Residential Colony, Nagapattinam",REGISTERED,ACTIVE,
VREC-002906,V-000140,TN-92-RS-9946,P-001280,CAR,Toyota,City,2026-01-01,2026-07-19 00:42:40,L-000145,"SIPCOT, Chennai",REGISTERED,ACTIVE,CR-2026-2001
VREC-002907,V-000037,MH-95-MT-7228,P-000534,CAR,Tata,Verna,2026-01-01,2026-01-13 06:59:23,L-000185,"Bypass, Vellore",REGISTERED,ACTIVE,
VREC-002908,V-000094,MH-09-OT-5259,P-001316,CAR,Honda,Innova,2026-01-01,2026-05-07 03:24:37,L-000090,"Warehouse Zone, Salem",MOVED,ACTIVE,
VREC-002909,V-000008,TN-73-FH-7774,P-001091,VAN,Mahindra,Winger,2026-01-01,2026-08-13 14:36:41,L-000029,"Grain Market, Coimbatore",MOVED,ACTIVE,
VREC-002910,V-000519,HR-54-RG-5820,P-000522,BIKE,Honda,FZ,2026-01-01,2026-04-08 05:21:22,L-000090,"Warehouse Zone, Salem",SEEN,ACTIVE,CR-2026-2013
VREC-002911,V-000039,WB-57-TG-7110,P-001984,CAR,Maruti,Innova,2026-01-01,2026-07-12 05:35:57,L-000079,"Warehouse Zone, Salem",REGISTERED,ACTIVE,CR-2026-2009
VREC-002912,V-000598,RJ-66-IK-6095,P-001799,VAN,Maruti,Winger,2026-01-01,2026-06-30 22:29:51,L-000052,"Bus Stand, Erode",SEEN,INACTIVE,CR-2026-2005
VREC-002913,V-000082,MH-13-WR-9287,P-000888,CAR,Honda,Thar,2026-01-01,2026-05-21 15:11:09,L-000168,"Grain Market, Salem",MOVED,ACTIVE,
VREC-002914,V-000576,CG-65-IW-3053,P-001775,VAN,Tata,Winger,2026-01-01,2026-04-20 22:16:40,L-000151,"Warehouse Zone, Salem",MOVED,ACTIVE,
VREC-002915,V-000256,UP-23-GD-4030,P-001235,VAN,Tata,Supro,2026-01-01,2026-05-20 19:36:24,L-000113,"Old Town, Tirunelveli",REGISTERED,ACTIVE,
VREC-002916,V-000288,WB-61-RD-3322,P-000015,TRUCK,Bharat Benz,LP 1613,2026-01-01,2026-08-17 09:03:08,L-000128,"Grain Market, Erode",REGISTERED,ACTIVE,
VREC-002917,V-000374,AP-74-NP-2354,P-001871,CAR,Toyota,Thar,2026-01-01,2026-03-19 02:37:12,L-000187,"Highway Junction, Thoothukudi",REGISTERED,ACTIVE,
VREC-002918,V-000373,UP-62-IU-9378,P-001236,CAR,Toyota,Verna,2026-01-01,2026-07-28 03:39:01,L-000002,"Residential Colony, Thanjavur",MOVED,ACTIVE,
VREC-002919,V-000025,CG-59-RS-5539,P-001529,BIKE,Honda,Apache,2026-01-01,2026-05-13 18:06:56,L-000021,"Old Town, Coimbatore",SEEN,INACTIVE,
VREC-002920,V-000670,GJ-14-HA-8955,P-001637,BIKE,TVS,FZ,2026-01-01,2026-01-28 10:48:54,L-000013,"Railway Station, Hosur",MOVED,INACTIVE,
VREC-002921,V-000312,AP-85-LY-7392,P-000676,CAR,Toyota,Nexon,2026-01-01,2026-08-12 16:11:16,L-000079,"Warehouse Zone, Salem",SEEN,ACTIVE,CR-2026-2014
VREC-002922,V-000529,MH-36-CT-7599,P-001332,TRUCK,Bharat Benz,Pro 3015,2026-01-01,2026-04-19 06:23:27,L-000077,"Textile Market, Coimbatore",MOVED,ACTIVE,
VREC-002923,V-000176,TS-06-PW-5539,P-000915,BIKE,Bajaj,Shine,2026-01-01,2026-06-28 19:05:03,L-000074,"IT Park, Chennai",REGISTERED,ACTIVE,CR-2026-2003
VREC-002924,V-000588,TS-31-NV-3935,P-001178,VAN,Tata,Trax,2026-01-01,2026-03-26 02:30:24,L-000093,"Residential Colony, Krishnagiri",MOVED,ACTIVE,
VREC-002925,V-000043,DL-47-MA-9043,P-001790,CAR,Mahindra,Thar,2026-01-01,2026-07-28 13:29:19,L-000149,"Residential Colony, Cuddalore",SEEN,ACTIVE,
VREC-002926,V-000061,UP-56-YU-3411,P-000064,CAR,Toyota,City,2026-01-01,2026-02-21 00:07:14,L-000108,"Auto Nagar, Thoothukudi",REGISTERED,ACTIVE,
VREC-002927,V-000090,MH-38-LV-6853,P-001728,BIKE,Bajaj,Pulsar,2026-01-01,2026-05-30 02:27:56,L-000003,"University Road, Erode",MOVED,ACTIVE,CR-2026-2015
VREC-002928,V-000315,WB-26-EL-5819,P-001354,CAR,Hyundai,City,2026-01-01,2026-07-19 17:53:11,L-000172,"Warehouse Zone, Chennai",REGISTERED,ACTIVE,CR-2026-2002
VREC-002929,V-000560,MH-43-ZJ-8293,P-000792,BIKE,Bajaj,Apache,2026-01-01,2026-01-14 17:45:18,L-000167,"Old Town, Dindigul",MOVED,ACTIVE,
VREC-002930,V-000691,HR-64-MJ-8337,P-000190,BIKE,Hero,Pulsar,2026-01-01,2026-06-08 09:08:56,L-000072,"Warehouse Zone, Erode",SEEN,ACTIVE,CR-2026-2008
VREC-002931,V-000669,TN-83-DR-1908,P-001003,CAR,Honda,Thar,2026-01-01,2026-07-19 13:49:43,L-000091,"Industrial Estate, Nagapattinam",SEEN,ACTIVE,
VREC-002932,V-000422,KL-79-OZ-1240,P-001471,CAR,Tata,Verna,2026-01-01,2026-01-27 15:21:08,L-000020,"Residential Colony, Karur",SEEN,ACTIVE,
VREC-002933,V-000335,BR-36-JF-3264,P-001696,BIKE,Hero,FZ,2026-01-01,2026-02-19 12:47:45,L-000121,"Residential Colony, Nagercoil",MOVED,ACTIVE,
VREC-002934,V-000298,DL-02-YK-9832,P-001201,TRUCK,Ashok Leyland,Pro 3015,2026-01-01,2026-07-01 14:22:30,L-000126,"Warehouse Zone, Thoothukudi",SEEN,ACTIVE,
VREC-002935,V-000085,CG-04-KL-2937,P-001434,CAR,Mahindra,Thar,2026-01-01,2026-04-20 19:50:51,L-000183,"Grain Market, Chennai",SEEN,ACTIVE,
VREC-002936,V-000034,TS-53-HH-8528,P-001897,BIKE,TVS,Apache,2026-01-01,2026-06-23 04:28:23,L-000045,"Industrial Estate, Cuddalore",REGISTERED,ACTIVE,CR-2026-2018
VREC-002937,V-000574,CG-73-SA-1314,P-000257,CAR,Mahindra,Innova,2026-01-01,2026-08-28 07:10:34,L-000082,"Highway Junction, Nagercoil",MOVED,ACTIVE,
VREC-002938,V-000153,KL-74-AU-4443,P-000074,VAN,Maruti,Trax,2026-01-01,2026-07-03 03:13:40,L-000160,"Industrial Estate, Thoothukudi",MOVED,ACTIVE,
VREC-002939,V-000259,BR-23-XG-6070,P-001068,BIKE,TVS,FZ,2026-01-01,2026-05-21 22:49:05,L-000063,"Market Road, Erode",MOVED,ACTIVE,CR-2026-2001
VREC-002940,V-000486,MH-25-EW-8331,P-001248,CAR,Toyota,Innova,2026-01-01,2026-08-22 00:04:11,L-000156,"Highway Junction, Hosur",REGISTERED,ACTIVE,
VREC-002941,V-000362,RJ-58-TS-8189,P-000652,CAR,Toyota,Verna,2026-01-01,2026-04-10 10:15:07,L-000153,"University Road, Krishnagiri",MOVED,ACTIVE,
VREC-002942,V-000635,WB-51-JO-3977,P-001454,CAR,Hyundai,Swift,2026-01-01,2026-05-04 00:04:46,L-000026,"Bypass, Krishnagiri",SEEN,ACTIVE,CR-2026-2011
VREC-002943,V-000639,KA-58-SN-4604,P-001450,BIKE,Honda,Apache,2026-01-01,2026-03-24 11:57:06,L-000012,"Bus Stand, Madurai",MOVED,INACTIVE,
VREC-002944,V-000577,PB-40-SW-7143,P-001736,VAN,Maruti,Eeco,2026-01-01,2026-02-19 09:08:35,L-000017,"Ring Road, Hosur",REGISTERED,INACTIVE,
VREC-002945,V-000100,TN-37-YK-6242,P-001663,BIKE,Honda,Shine,2026-01-01,2026-01-24 18:47:54,L-000032,"Residential Colony, Nagapattinam",MOVED,ACTIVE,
VREC-002946,V-000196,RJ-88-IK-1490,P-001496,CAR,Maruti,Swift,2026-01-01,2026-02-10 18:02:13,L-000151,"Warehouse Zone, Salem",MOVED,ACTIVE,CR-2026-2020
VREC-002947,V-000349,GJ-63-FG-8588,P-001569,CAR,Toyota,Verna,2026-01-01,2026-07-21 11:12:35,L-000130,"Auto Nagar, Nagapattinam",MOVED,ACTIVE,
VREC-002948,V-000124,GJ-11-LZ-2507,P-000112,CAR,Mahindra,Verna,2026-01-01,2026-03-12 06:18:42,L-000092,"Old Town, Cuddalore",MOVED,ACTIVE,CR-2026-2007
VREC-002949,V-000242,AP-06-GB-9523,P-001977,VAN,Mahindra,Trax,2026-01-01,2026-05-16 03:04:47,L-000038,"Bus Stand, Madurai",MOVED,ACTIVE,CR-2026-2010
VREC-002950,V-000564,KA-11-KD-6525,P-000523,CAR,Honda,Verna,2026-01-01,2026-05-01 12:06:34,L-000160,"Industrial Estate, Thoothukudi",REGISTERED,ACTIVE,
VREC-002951,V-000443,TS-79-BN-3252,P-000012,TRUCK,Bharat Benz,3223,2026-01-01,2026-05-27 13:58:36,L-000031,"Highway Junction, Dindigul",SEEN,ACTIVE,
VREC-002952,V-000040,WB-22-ZM-4393,P-001078,CAR,Tata,Thar,2026-01-01,2026-06-18 09:22:06,L-000153,"University Road, Krishnagiri",MOVED,INACTIVE,
VREC-002953,V-000131,MP-54-XA-6163,P-000274,VAN,Maruti,Winger,2026-01-01,2026-07-09 08:25:50,L-000008,"Bus Stand, Hosur",REGISTERED,ACTIVE,
VREC-002954,V-000530,RJ-21-ET-8823,P-000169,CAR,Toyota,Swift,2026-01-01,2026-03-20 23:15:53,L-000026,"Bypass, Krishnagiri",REGISTERED,ACTIVE,CR-2026-2018
VREC-002955,V-000358,MH-31-FK-6958,P-001743,VAN,Tata,Winger,2026-01-01,2026-03-22 01:36:28,L-000012,"Bus Stand, Madurai",REGISTERED,ACTIVE,
VREC-002956,V-000056,KA-09-ME-1009,P-001015,CAR,Toyota,Thar,2026-01-01,2026-06-20 14:16:59,L-000050,"Port Area, Madurai",SEEN,ACTIVE,CR-2026-2013
VREC-002957,V-000233,CG-34-XJ-2961,P-001966,TRUCK,Bharat Benz,Truck 3520,2026-01-01,2026-03-26 13:42:10,L-000017,"Ring Road, Hosur",REGISTERED,ACTIVE,CR-2026-2020
VREC-002958,V-000650,TN-40-FK-8587,P-001264,BIKE,TVS,Pulsar,2026-01-01,2026-06-11 23:35:43,L-000069,"Ring Road, Erode",REGISTERED,ACTIVE,
VREC-002959,V-000525,AP-39-CR-1095,P-001173,VAN,Mahindra,Winger,2026-01-01,2026-03-06 02:03:36,L-000039,"Port Area, Dindigul",REGISTERED,ACTIVE,CR-2026-2007
VREC-002960,V-000384,MP-18-ET-5697,P-000753,CAR,Maruti,Innova,2026-01-01,2026-02-13 20:58:07,L-000116,"Highway Junction, Vellore",REGISTERED,ACTIVE,
VREC-002961,V-000124,GJ-11-LZ-2507,P-000112,CAR,Mahindra,Verna,2026-01-01,2026-05-22 13:01:41,L-000033,"Old Town, Erode",REGISTERED,ACTIVE,
VREC-002962,V-000652,WB-68-ZU-2422,P-000433,BIKE,TVS,Pulsar,2026-01-01,2026-01-22 01:18:26,L-000037,"Port Area, Karur",REGISTERED,ACTIVE,
VREC-002963,V-000267,PB-66-IU-1664,P-000651,VAN,Tata,Trax,2026-01-01,2026-05-12 16:15:34,L-000124,"Technology Park, Nagapattinam",REGISTERED,INACTIVE,
VREC-002964,V-000060,WB-49-JL-1391,P-001053,CAR,Hyundai,Swift,2026-01-01,2026-06-23 15:44:00,L-000069,"Ring Road, Erode",SEEN,ACTIVE,
VREC-002965,V-000454,GJ-53-QD-4710,P-000983,VAN,Tata,Trax,2026-01-01,2026-07-31 16:49:15,L-000040,"University Road, Tirunelveli",SEEN,ACTIVE,
VREC-002966,V-000112,TS-41-SH-8360,P-001596,CAR,Honda,Swift,2026-01-01,2026-08-20 17:32:44,L-000130,"Auto Nagar, Nagapattinam",MOVED,ACTIVE,
VREC-002967,V-000031,GJ-71-LH-3485,P-001189,CAR,Toyota,Nexon,2026-01-01,2026-05-21 04:50:31,L-000121,"Residential Colony, Nagercoil",MOVED,ACTIVE,
VREC-002968,V-000192,TN-44-QR-2532,P-000240,CAR,Tata,Innova,2026-01-01,2026-03-27 14:19:26,L-000016,"University Road, Karur",MOVED,ACTIVE,
VREC-002969,V-000251,KA-65-LS-2062,P-000853,VAN,Mahindra,Winger,2026-01-01,2026-08-21 12:06:12,L-000063,"Market Road, Erode",SEEN,ACTIVE,CR-2026-2009
VREC-002970,V-000268,TS-01-AV-9419,P-000478,CAR,Mahindra,Thar,2026-01-01,2026-01-08 12:20:24,L-000197,"IT Park, Tirunelveli",REGISTERED,ACTIVE,CR-2026-2018
VREC-002971,V-000264,DL-53-UC-4549,P-001654,CAR,Mahindra,Thar,2026-01-01,2026-02-20 22:11:09,L-000184,"Market Road, Madurai",SEEN,ACTIVE,CR-2026-2011
VREC-002972,V-000674,GJ-61-BL-6217,P-001163,CAR,Maruti,Verna,2026-01-01,2026-02-12 07:09:31,L-000147,"Port Area, Tiruchirappalli",SEEN,ACTIVE,
VREC-002973,V-000409,WB-21-ZO-5165,P-001440,VAN,Force,Trax,2026-01-01,2026-01-04 15:07:04,L-000186,"Highway Junction, Nagapattinam",REGISTERED,ACTIVE,CR-2026-2008
VREC-002974,V-000654,WB-23-XA-4055,P-000718,BIKE,Honda,Apache,2026-01-01,2026-08-03 14:39:00,L-000003,"University Road, Erode",REGISTERED,ACTIVE,
VREC-002975,V-000145,KL-81-ZA-8705,P-000646,CAR,Honda,Verna,2026-01-01,2026-03-13 09:35:12,L-000016,"University Road, Karur",SEEN,ACTIVE,
VREC-002976,V-000612,KL-04-IH-9867,P-000570,VAN,Maruti,Trax,2026-01-01,2026-06-17 01:12:05,L-000072,"Warehouse Zone, Erode",SEEN,ACTIVE,
VREC-002977,V-000065,DL-07-LO-7333,P-001480,VAN,Force,Eeco,2026-01-01,2026-04-09 16:38:16,L-000151,"Warehouse Zone, Salem",MOVED,INACTIVE,
VREC-002978,V-000219,RJ-38-GX-1381,P-001114,BIKE,Honda,Shine,2026-01-01,2026-06-02 05:21:43,L-000082,"Highway Junction, Nagercoil",MOVED,ACTIVE,
VREC-002979,V-000420,CG-74-IH-4822,P-001405,VAN,Mahindra,Trax,2026-01-01,2026-07-12 03:29:25,L-000121,"Residential Colony, Nagercoil",SEEN,INACTIVE,CR-2026-2010
VREC-002980,V-000077,MP-79-XL-8682,P-001592,TRUCK,Eicher,Pro 3015,2026-01-01,2026-06-02 11:03:33,L-000133,"Old Town, Kanniyakumari",SEEN,ACTIVE,
VREC-002981,V-000083,HR-73-KJ-2329,P-000909,CAR,Toyota,Thar,2026-01-01,2026-03-08 14:55:44,L-000023,"Bus Stand, Kanniyakumari",MOVED,INACTIVE,
VREC-002982,V-000486,MH-25-EW-8331,P-000679,CAR,Toyota,Innova,2026-01-01,2026-01-04 13:31:40,L-000102,"Industrial Estate, Hosur",SEEN,INACTIVE,CR-2026-2012
VREC-002983,V-000661,KA-13-AP-3042,P-000630,CAR,Maruti,Nexon,2026-01-01,2026-05-19 01:24:33,L-000169,"University Road, Tirunelveli",MOVED,ACTIVE,CR-2026-2013
VREC-002984,V-000261,AP-37-AL-7676,P-000327,VAN,Maruti,Winger,2026-01-01,2026-01-24 18:49:11,L-000130,"Auto Nagar, Nagapattinam",MOVED,ACTIVE,
VREC-002985,V-000217,PB-81-MF-6811,P-000396,TRUCK,Eicher,Pro 3015,2026-01-01,2026-02-06 15:19:59,L-000189,"Industrial Estate, Nagapattinam",REGISTERED,ACTIVE,CR-2026-2005
VREC-002986,V-000015,CG-66-PM-3248,P-000469,BIKE,Bajaj,Shine,2026-01-01,2026-05-21 23:57:38,L-000091,"Industrial Estate, Nagapattinam",SEEN,ACTIVE,
VREC-002987,V-000489,WB-88-FC-8778,P-001445,CAR,Maruti,City,2026-01-01,2026-05-19 02:33:30,L-000153,"University Road, Krishnagiri",SEEN,ACTIVE,
VREC-002988,V-000548,PB-69-CG-2158,P-000829,CAR,Tata,Swift,2026-01-01,2026-06-22 03:25:38,L-000150,"Warehouse Zone, Coimbatore",REGISTERED,ACTIVE,
VREC-002989,V-000617,PB-98-ZI-5923,P-001077,BIKE,Honda,Shine,2026-01-01,2026-05-05 15:43:49,L-000165,"Ring Road, Krishnagiri",MOVED,ACTIVE,CR-2026-2002
VREC-002990,V-000340,TS-10-HE-2896,P-000911,VAN,Mahindra,Eeco,2026-01-01,2026-05-07 18:26:35,L-000077,"Textile Market, Coimbatore",MOVED,ACTIVE,
VREC-002991,V-000566,KA-57-JB-9066,P-000417,CAR,Mahindra,City,2026-01-01,2026-04-20 22:27:26,L-000054,"Warehouse Zone, Cuddalore",REGISTERED,INACTIVE,
VREC-002992,V-000575,KA-10-RM-8196,P-001595,BIKE,Bajaj,Apache,2026-01-01,2026-08-30 09:58:31,L-000056,"Warehouse Zone, Nagercoil",REGISTERED,ACTIVE,
VREC-002993,V-000624,TS-93-JW-2386,P-000149,BIKE,Yamaha,Shine,2026-01-01,2026-05-25 20:29:59,L-000084,"Residential Colony, Karur",MOVED,ACTIVE,CR-2026-2014
VREC-002994,V-000023,GJ-73-OR-6593,P-000518,CAR,Toyota,Swift,2026-01-01,2026-01-18 08:24:28,L-000096,"Warehouse Zone, Tiruchirappalli",MOVED,ACTIVE,CR-2026-2017
VREC-002995,V-000391,TS-72-PI-1988,P-001140,CAR,Toyota,Swift,2026-01-01,2026-06-17 20:22:35,L-000115,"Port Area, Vellore",SEEN,ACTIVE,
VREC-002996,V-000356,MP-24-FE-4507,P-000919,VAN,Tata,Eeco,2026-01-01,2026-02-21 09:28:22,L-000181,"Highway Junction, Chennai",MOVED,ACTIVE,
VREC-002997,V-000101,HR-16-UV-5956,P-001429,TRUCK,Tata,3223,2026-01-01,2026-05-22 10:06:35,L-000103,"Industrial Estate, Erode",MOVED,INACTIVE,
VREC-002998,V-000672,TS-50-FM-1939,P-001551,BIKE,Hero,Shine,2026-01-01,2026-06-13 03:11:17,L-000188,"Railway Station, Chennai",MOVED,ACTIVE,
VREC-002999,V-000516,WB-48-JC-2479,P-000788,VAN,Tata,Supro,2026-01-01,2026-03-01 04:34:05,L-000153,"University Road, Krishnagiri",MOVED,ACTIVE,
VREC-003000,V-000112,TS-41-SH-8360,P-000501,CAR,Honda,Swift,2026-01-01,2026-03-21 18:38:46,L-000162,"Industrial Estate, Thoothukudi",SEEN,ACTIVE,
VREC-003001,V-000636,BR-36-EH-7028,P-001112,VAN,Maruti,Supro,2026-01-01,2026-04-27 09:46:53,L-000002,"Residential Colony, Thanjavur",REGISTERED,ACTIVE,CR-2026-2020
VREC-003002,V-000340,TS-10-HE-2896,P-000911,VAN,Mahindra,Eeco,2026-01-01,2026-04-29 17:00:17,L-000079,"Warehouse Zone, Salem",SEEN,ACTIVE,
VREC-003003,V-000004,AP-15-QV-5356,P-001521,BIKE,Bajaj,Splendor,2026-01-01,2026-01-04 13:43:39,L-000099,"SIPCOT, Madurai",SEEN,ACTIVE,
VREC-003004,V-000103,GJ-50-FP-8594,P-001830,BIKE,Honda,Splendor,2026-01-01,2026-02-16 00:09:23,L-000019,"Market Road, Madurai",REGISTERED,ACTIVE,
VREC-003005,V-000246,KL-63-UP-7954,P-000488,VAN,Tata,Winger,2026-01-01,2026-04-26 08:54:25,L-000065,"Textile Market, Coimbatore",MOVED,ACTIVE,
VREC-003006,V-000501,BR-88-EI-7174,P-000142,CAR,Maruti,City,2026-01-01,2026-08-22 13:12:31,L-000176,"Auto Nagar, Krishnagiri",REGISTERED,ACTIVE,CR-2026-2010
VREC-003007,V-000223,KA-38-VU-1942,P-000896,TRUCK,Eicher,LP 1613,2026-01-01,2026-05-12 16:38:35,L-000056,"Warehouse Zone, Nagercoil",SEEN,ACTIVE,
VREC-003008,V-000358,MH-31-FK-6958,P-001743,VAN,Tata,Winger,2026-01-01,2026-06-20 20:07:25,L-000054,"Warehouse Zone, Cuddalore",SEEN,ACTIVE,CR-2026-2002
VREC-003009,V-000504,MH-15-UV-9191,P-001284,CAR,Hyundai,Innova,2026-01-01,2026-01-16 02:16:46,L-000104,"Bypass, Tiruchirappalli",REGISTERED,ACTIVE,
VREC-003010,V-000057,WB-71-RX-7617,P-001641,VAN,Force,Supro,2026-01-01,2026-01-08 16:53:03,L-000037,"Port Area, Karur",REGISTERED,ACTIVE,
VREC-003011,V-000448,KL-52-KY-1359,P-000269,TRUCK,Eicher,Pro 3015,2026-01-01,2026-04-08 15:55:28,L-000194,"Industrial Estate, Nagercoil",REGISTERED,ACTIVE,
VREC-003012,V-000163,MH-15-IX-7075,P-000065,BIKE,Bajaj,Splendor,2026-01-01,2026-04-15 21:15:40,L-000172,"Warehouse Zone, Chennai",REGISTERED,ACTIVE,
VREC-003013,V-000324,CG-77-PF-1768,P-001980,CAR,Honda,Nexon,2026-01-01,2026-05-21 09:23:48,L-000054,"Warehouse Zone, Cuddalore",SEEN,ACTIVE,CR-2026-2018
VREC-003014,V-000515,HR-86-MN-5401,P-001896,CAR,Maruti,City,2026-01-01,2026-05-29 23:01:45,L-000165,"Ring Road, Krishnagiri",SEEN,ACTIVE,
VREC-003015,V-000367,BR-67-QQ-8182,P-000510,CAR,Hyundai,City,2026-01-01,2026-06-28 00:37:58,L-000166,"Old Town, Thoothukudi",SEEN,ACTIVE,CR-2026-2015
VREC-003016,V-000010,AP-25-VX-7122,P-001700,CAR,Toyota,Verna,2026-01-01,2026-03-09 16:13:21,L-000147,"Port Area, Tiruchirappalli",SEEN,ACTIVE,
VREC-003017,V-000692,HR-26-ML-7989,P-000612,BIKE,Bajaj,Splendor,2026-01-01,2026-05-08 16:33:12,L-000079,"Warehouse Zone, Salem",MOVED,ACTIVE,
VREC-003018,V-000152,KA-94-CV-7467,P-000116,CAR,Hyundai,Nexon,2026-01-01,2026-01-13 08:03:48,L-000091,"Industrial Estate, Nagapattinam",MOVED,ACTIVE,
VREC-003019,V-000509,TN-38-GL-7286,P-000887,VAN,Mahindra,Eeco,2026-01-01,2026-05-13 16:31:18,L-000079,"Warehouse Zone, Salem",SEEN,ACTIVE,
VREC-003020,V-000389,MH-28-AI-2227,P-000729,VAN,Tata,Eeco,2026-01-01,2026-02-01 06:17:25,L-000077,"Textile Market, Coimbatore",SEEN,ACTIVE,CR-2026-2008
VREC-003021,V-000406,KL-91-GA-1285,P-001914,BIKE,TVS,Splendor,2026-01-01,2026-02-20 21:10:23,L-000016,"University Road, Karur",MOVED,ACTIVE,
