fir_id,case_id,fir_date,incident_date,incident_type,description,location_id,location,jurisdiction,victim_id,complainant_id,primary_person_id,investigator_id,status,severity
FIR-000277,CR-2026-2007,2026-05-03 18:46:00,2026-05-01 14:46:00,ASSAULT,Fictional assault incident tied to Synthetic Cyber Fraud probe 07.,L-000186,"Highway Junction, Nagapattinam",FIN-CRIME-CELL,P-001863,P-000666,P-000367,INV-0044,CLOSED,HIGH
FIR-000278,CR-2026-2005,2026-01-24 16:09:14,2026-01-23 20:09:14,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Financial Fraud probe 05.,L-000128,"Grain Market, Erode",NORTH-POL-SEC,P-000187,P-001921,P-001545,INV-0003,OPEN,CRITICAL
FIR-000279,CR-2026-2004,2026-07-25 04:21:13,2026-07-23 23:21:13,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Cyber Fraud probe 04.,L-000016,"University Road, Karur",EAST-INV-DIV,P-001991,P-000555,P-001133,INV-0124,UNDER_REVIEW,HIGH
FIR-000280,CR-2026-2007,2026-07-07 11:23:39,2026-07-05 09:23:39,SMUGGLING,Fictional smuggling incident tied to Synthetic Cyber Fraud probe 07.,L-000147,"Port Area, Tiruchirappalli",CEN-CRIME-UNIT-01,P-000666,P-000367,P-001762,INV-0049,OPEN,HIGH
FIR-000281,CR-2026-2003,2026-02-13 02:32:30,2026-02-10 06:32:30,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Gold Smuggling probe 03.,L-000081,"Textile Market, Karur",CEN-CRIME-UNIT-03,P-000595,P-001620,P-000205,INV-0051,OPEN,MEDIUM
FIR-000282,CR-2026-2020,2026-04-04 20:46:40,2026-04-03 05:46:40,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Human Trafficking probe 20.,L-000093,"Residential Colony, Krishnagiri",CEN-CRIME-UNIT-01,P-001035,P-001357,P-001406,INV-0082,UNDER_REVIEW,MEDIUM
FIR-000283,CR-2026-2001,2026-05-01 20:34:25,2026-04-30 13:34:25,ASSAULT,Fictional assault incident tied to Synthetic Cyber Fraud probe 01.,L-000134,"Technology Park, Salem",NORTH-POL-SEC,P-000464,P-000626,P-000464,INV-0146,OPEN,MEDIUM
FIR-000284,CR-2026-2011,2026-06-18 14:11:09,2026-06-17 14:11:09,EXTORTION,Fictional extortion incident tied to Synthetic Narcotics probe 11.,L-000091,"Industrial Estate, Nagapattinam",FIN-CRIME-CELL,P-001293,P-000260,P-000870,INV-0079,OPEN,HIGH
FIR-000285,CR-2026-2003,2026-08-20 06:48:21,2026-08-19 13:48:21,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Gold Smuggling probe 03.,L-000096,"Warehouse Zone, Tiruchirappalli",EAST-INV-DIV,P-001329,P-001115,P-000595,INV-0038,CLOSED,MEDIUM
FIR-000286,CR-2026-2004,2026-01-09 19:31:06,2026-01-09 15:31:06,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Cyber Fraud probe 04.,L-000054,"Warehouse Zone, Cuddalore",FIN-CRIME-CELL,P-001133,P-000319,P-000608,INV-0025,OPEN,HIGH
FIR-000287,CR-2026-2013,2026-03-25 17:03:00,2026-03-22 22:03:00,SMUGGLING,Fictional smuggling incident tied to Synthetic Narcotics probe 13.,L-000008,"Bus Stand, Hosur",SOUTH-POL-SEC,P-001933,P-001499,P-000077,INV-0158,OPEN,CRITICAL
FIR-000288,CR-2026-2005,2026-04-14 15:42:47,2026-04-13 14:42:47,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Financial Fraud probe 05.,L-000054,"Warehouse Zone, Cuddalore",CEN-CRIME-UNIT-01,P-000719,P-001714,P-000754,INV-0129,CLOSED,CRITICAL
FIR-000289,CR-2026-2014,2026-02-16 09:01:03,2026-02-13 23:01:03,ASSAULT,Fictional assault incident tied to Synthetic Logistics Crime probe 14.,L-000092,"Old Town, Cuddalore",SOUTH-POL-SEC,P-001653,P-001072,P-000551,INV-0147,OPEN,MEDIUM
FIR-000290,CR-2026-2004,2026-03-13 15:04:34,2026-03-11 10:04:34,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Cyber Fraud probe 04.,L-000015,"SIPCOT, Kanniyakumari",EAST-INV-DIV,P-000555,P-000323,P-001371,INV-0151,CLOSED,HIGH
FIR-000291,CR-2026-2005,2026-05-11 11:45:39,2026-05-10 21:45:39,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Financial Fraud probe 05.,L-000017,"Ring Road, Hosur",NARC-BUREAU-01,P-000631,P-001714,P-001231,INV-0145,UNDER_REVIEW,LOW
FIR-000292,CR-2026-2008,2026-05-10 21:33:44,2026-05-10 04:33:44,EXTORTION,Fictional extortion incident tied to Synthetic Financial Fraud probe 08.,L-000052,"Bus Stand, Erode",CEN-CRIME-UNIT-01,P-001317,P-000372,P-000652,INV-0122,OPEN,CRITICAL
FIR-000293,CR-2026-2011,2026-05-04 21:22:48,2026-05-03 09:22:48,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 11.,L-000105,"Bypass, Tirunelveli",WEST-INV-DIV,P-000364,P-000364,P-001380,INV-0106,CLOSED,HIGH
FIR-000294,CR-2026-2008,2026-01-14 00:33:25,2026-01-13 18:33:25,ASSAULT,Fictional assault incident tied to Synthetic Financial Fraud probe 08.,L-000067,"Market Road, Nagercoil",FIN-CRIME-CELL,P-000372,P-000548,P-000655,INV-0132,OPEN,CRITICAL
FIR-000295,CR-2026-2017,2026-08-26 07:10:38,2026-08-24 11:10:38,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Logistics Crime probe 17.,L-000036,"Port Area, Dindigul",EAST-INV-DIV,P-001042,P-001322,P-001366,INV-0036,OPEN,HIGH
FIR-000296,CR-2026-2012,2026-06-06 16:57:43,2026-06-05 10:57:43,EXTORTION,Fictional extortion incident tied to Synthetic Illegal Trade probe 12.,L-000197,"IT Park, Tirunelveli",WEST-INV-DIV,P-000528,P-000472,P-001382,INV-0088,OPEN,MEDIUM
FIR-000297,CR-2026-2012,2026-04-25 05:20:43,2026-04-24 17:20:43,EXTORTION,Fictional extortion incident tied to Synthetic Illegal Trade probe 12.,L-000130,"Auto Nagar, Nagapattinam",SOUTH-POL-SEC,P-000528,P-001104,P-000615,INV-0132,OPEN,HIGH
FIR-000298,CR-2026-2016,2026-03-06 05:12:33,2026-03-03 18:12:33,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Phone Fraud probe 16.,L-000138,"Port Area, Madurai",WEST-INV-DIV,P-001766,P-000964,P-000197,INV-0130,OPEN,HIGH
FIR-000299,CR-2026-2019,2026-03-29 04:16:33,2026-03-27 21:16:33,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Financial Fraud probe 19.,L-000038,"Bus Stand, Madurai",WEST-INV-DIV,P-000534,P-001949,P-000984,INV-0137,CLOSED,HIGH
FIR-000300,CR-2026-2020,2026-01-30 18:51:01,2026-01-28 17:51:01,ASSAULT,Fictional assault incident tied to Synthetic Human Trafficking probe 20.,L-000074,"IT Park, Chennai",CEN-CRIME-UNIT-03,P-000041,P-001817,P-001337,INV-0032,OPEN,LOW
FIR-000301,CR-2026-2010,2026-04-23 13:39:25,2026-04-20 17:39:25,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Vehicle Theft probe 10.,L-000077,"Textile Market, Coimbatore",NORTH-POL-SEC,P-001387,P-001710,P-001710,INV-0099,UNDER_REVIEW,HIGH
FIR-000302,CR-2026-2010,2026-04-06 12:24:36,2026-04-03 17:24:36,EXTORTION,Fictional extortion incident tied to Synthetic Vehicle Theft probe 10.,L-000091,"Industrial Estate, Nagapattinam",CYBER-CELL-01,P-001281,P-000393,P-000134,INV-0053,OPEN,LOW
FIR-000303,CR-2026-2013,2026-01-17 16:18:44,2026-01-16 21:18:44,THEFT,Fictional theft incident tied to Synthetic Narcotics probe 13.,L-000052,"Bus Stand, Erode",CEN-CRIME-UNIT-03,P-000360,P-001490,P-001849,INV-0035,OPEN,MEDIUM
FIR-000304,CR-2026-2009,2026-04-01 06:54:09,2026-03-31 06:54:09,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Gold Smuggling probe 09.,L-000131,"Warehouse Zone, Kanniyakumari",FIN-CRIME-CELL,P-000496,P-000360,P-000786,INV-0119,OPEN,MEDIUM
FIR-000305,CR-2026-2010,2026-03-29 11:33:38,2026-03-27 06:33:38,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Vehicle Theft probe 10.,L-000092,"Old Town, Cuddalore",EAST-INV-DIV,P-000034,P-001273,P-001712,INV-0017,CLOSED,HIGH
FIR-000306,CR-2026-2019,2026-02-10 21:15:07,2026-02-08 16:15:07,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Financial Fraud probe 19.,L-000101,"Industrial Estate, Coimbatore",NARC-BUREAU-01,P-001636,P-001073,P-000211,INV-0036,OPEN,HIGH
FIR-000307,CR-2026-2016,2026-02-25 22:48:58,2026-02-24 23:48:58,THEFT,Fictional theft incident tied to Synthetic Phone Fraud probe 16.,L-000077,"Textile Market, Coimbatore",FIN-CRIME-CELL,P-001644,P-000530,P-000673,INV-0089,OPEN,HIGH
FIR-000308,CR-2026-2006,2026-05-11 11:33:30,2026-05-09 05:33:30,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Logistics Crime probe 06.,L-000044,"Old Town, Cuddalore",CEN-CRIME-UNIT-01,P-001180,P-000017,P-001644,INV-0132,OPEN,HIGH
FIR-000309,CR-2026-2007,2026-05-18 20:54:40,2026-05-16 09:54:40,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Cyber Fraud probe 07.,L-000090,"Warehouse Zone, Salem",WEST-INV-DIV,P-001298,P-001298,P-001689,INV-0049,OPEN,HIGH
FIR-000310,CR-2026-2011,2026-06-04 12:56:51,2026-06-01 19:56:51,THEFT,Fictional theft incident tied to Synthetic Narcotics probe 11.,L-000072,"Warehouse Zone, Erode",CEN-CRIME-UNIT-03,P-000603,P-001050,P-001050,INV-0023,UNDER_REVIEW,HIGH
FIR-000311,CR-2026-2013,2026-06-02 00:28:24,2026-05-31 12:28:24,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 13.,L-000121,"Residential Colony, Nagercoil",CEN-CRIME-UNIT-03,P-001040,P-001271,P-000077,INV-0148,OPEN,HIGH
FIR-000312,CR-2026-2016,2026-03-24 06:47:46,2026-03-22 22:47:46,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Phone Fraud probe 16.,L-000130,"Auto Nagar, Nagapattinam",FIN-CRIME-CELL,P-000938,P-000413,P-000530,INV-0013,OPEN,MEDIUM
FIR-000313,CR-2026-2004,2026-03-01 18:01:25,2026-02-26 21:01:25,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 04.,L-000077,"Textile Market, Coimbatore",CYBER-CELL-01,P-001747,P-001747,P-001788,INV-0149,OPEN,HIGH
FIR-000314,CR-2026-2003,2026-07-13 16:35:14,2026-07-12 11:35:14,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Gold Smuggling probe 03.,L-000091,"Industrial Estate, Nagapattinam",CEN-CRIME-UNIT-01,P-000635,P-001115,P-000193,INV-0023,CLOSED,MEDIUM
FIR-000315,CR-2026-2009,2026-03-29 04:52:56,2026-03-29 00:52:56,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Gold Smuggling probe 09.,L-000012,"Bus Stand, Madurai",WEST-INV-DIV,P-001457,P-001588,P-000782,INV-0097,OPEN,MEDIUM
FIR-000316,CR-2026-2004,2026-02-19 13:28:35,2026-02-17 19:28:35,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 04.,L-000095,"Port Area, Nagercoil",CEN-CRIME-UNIT-01,P-001991,P-001991,P-001559,INV-0146,OPEN,HIGH
FIR-000317,CR-2026-2013,2026-07-24 03:55:03,2026-07-22 10:55:03,SMUGGLING,Fictional smuggling incident tied to Synthetic Narcotics probe 13.,L-000114,"Ring Road, Thanjavur",CEN-CRIME-UNIT-03,P-000583,P-000891,P-000781,INV-0011,CLOSED,HIGH
FIR-000318,CR-2026-2008,2026-03-05 18:15:30,2026-03-04 12:15:30,THEFT,Fictional theft incident tied to Synthetic Financial Fraud probe 08.,L-000156,"Highway Junction, Hosur",NORTH-POL-SEC,P-001535,P-000548,P-001317,INV-0080,CLOSED,CRITICAL
FIR-000319,CR-2026-2006,2026-01-07 18:45:05,2026-01-05 05:45:05,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Logistics Crime probe 06.,L-000130,"Auto Nagar, Nagapattinam",EAST-INV-DIV,P-000638,P-001507,P-000958,INV-0070,OPEN,HIGH
FIR-000320,CR-2026-2007,2026-08-25 10:01:21,2026-08-23 01:01:21,ASSAULT,Fictional assault incident tied to Synthetic Cyber Fraud probe 07.,L-000153,"University Road, Krishnagiri",CEN-CRIME-UNIT-02,P-001278,P-001847,P-000367,INV-0096,OPEN,HIGH
FIR-000321,CR-2026-2016,2026-01-04 23:28:57,2026-01-04 01:28:57,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Phone Fraud probe 16.,L-000127,"Port Area, Tirunelveli",CEN-CRIME-UNIT-03,P-001766,P-000530,P-000256,INV-0069,CLOSED,MEDIUM
FIR-000322,CR-2026-2007,2026-01-23 23:52:59,2026-01-21 06:52:59,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 07.,L-000091,"Industrial Estate, Nagapattinam",WEST-INV-DIV,P-001863,P-001684,P-000790,INV-0084,OPEN,HIGH
FIR-000323,CR-2026-2003,2026-08-19 07:43:36,2026-08-17 03:43:36,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Gold Smuggling probe 03.,L-000089,"Ring Road, Krishnagiri",CEN-CRIME-UNIT-01,P-000635,P-001329,P-000205,INV-0042,UNDER_REVIEW,CRITICAL
FIR-000324,CR-2026-2019,2026-01-16 11:27:12,2026-01-15 20:27:12,SMUGGLING,Fictional smuggling incident tied to Synthetic Financial Fraud probe 19.,L-000008,"Bus Stand, Hosur",CEN-CRIME-UNIT-01,P-000918,P-001631,P-001631,INV-0052,UNDER_REVIEW,MEDIUM
FIR-000325,CR-2026-2012,2026-06-06 13:05:56,2026-06-04 21:05:56,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Illegal Trade probe 12.,L-000142,"Warehouse Zone, Dindigul",CYBER-CELL-01,P-000615,P-000760,P-000968,INV-0022,UNDER_REVIEW,MEDIUM
FIR-000326,CR-2026-2013,2026-02-11 20:19:34,2026-02-11 15:19:34,ASSAULT,Fictional assault incident tied to Synthetic Narcotics probe 13.,L-000016,"University Road, Karur",WEST-INV-DIV,P-000891,P-000891,P-000522,INV-0130,OPEN,CRITICAL
FIR-000327,CR-2026-2011,2026-03-05 11:06:32,2026-03-03 01:06:32,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 11.,L-000021,"Old Town, Coimbatore",CEN-CRIME-UNIT-03,P-001759,P-001050,P-000305,INV-0104,UNDER_REVIEW,MEDIUM
FIR-000328,CR-2026-2005,2026-09-02 07:06:45,2026-09-01 22:06:45,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Financial Fraud probe 05.,L-000096,"Warehouse Zone, Tiruchirappalli",CEN-CRIME-UNIT-01,P-001437,P-001429,P-000719,INV-0105,UNDER_REVIEW,MEDIUM
FIR-000329,CR-2026-2016,2026-04-24 20:25:52,2026-04-23 15:25:52,EXTORTION,Fictional extortion incident tied to Synthetic Phone Fraud probe 16.,L-000189,"Industrial Estate, Nagapattinam",NARC-BUREAU-01,P-001231,P-000092,P-000830,INV-0110,CLOSED,MEDIUM
FIR-000330,CR-2026-2015,2026-05-17 13:16:31,2026-05-15 10:16:31,SMUGGLING,Fictional smuggling incident tied to Synthetic Cyber Fraud probe 15.,L-000012,"Bus Stand, Madurai",NARC-BUREAU-01,P-001801,P-001790,P-001853,INV-0135,CLOSED,HIGH
FIR-000331,CR-2026-2010,2026-06-23 20:13:19,2026-06-22 01:13:19,EXTORTION,Fictional extortion incident tied to Synthetic Vehicle Theft probe 10.,L-000165,"Ring Road, Krishnagiri",CEN-CRIME-UNIT-01,P-001710,P-001625,P-000034,INV-0114,OPEN,MEDIUM
FIR-000332,CR-2026-2004,2026-06-10 07:16:51,2026-06-08 06:16:51,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Cyber Fraud probe 04.,L-000158,"Railway Station, Krishnagiri",NARC-BUREAU-01,P-001371,P-000064,P-001420,INV-0076,CLOSED,HIGH
FIR-000333,CR-2026-2009,2026-05-06 23:51:14,2026-05-06 04:51:14,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Gold Smuggling probe 09.,L-000130,"Auto Nagar, Nagapattinam",EAST-INV-DIV,P-000984,P-000984,P-000192,INV-0014,OPEN,CRITICAL
FIR-000334,CR-2026-2011,2026-05-29 23:08:22,2026-05-28 17:08:22,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Narcotics probe 11.,L-000118,"Textile Market, Chennai",CEN-CRIME-UNIT-02,P-000870,P-000554,P-001526,INV-0107,OPEN,HIGH
FIR-000335,CR-2026-2019,2026-05-31 02:38:01,2026-05-28 16:38:01,EXTORTION,Fictional extortion incident tied to Synthetic Financial Fraud probe 19.,L-000167,"Old Town, Dindigul",SOUTH-POL-SEC,P-000690,P-001937,P-001073,INV-0123,CLOSED,MEDIUM
FIR-000336,CR-2026-2018,2026-08-01 04:16:57,2026-07-29 04:16:57,ASSAULT,Fictional assault incident tied to Synthetic Human Trafficking probe 18.,L-000151,"Warehouse Zone, Salem",NORTH-POL-SEC,P-000166,P-001752,P-000888,INV-0147,OPEN,CRITICAL
FIR-000337,CR-2026-2001,2026-06-23 16:38:09,2026-06-20 22:38:09,EXTORTION,Fictional extortion incident tied to Synthetic Cyber Fraud probe 01.,L-000107,"Warehouse Zone, Tirunelveli",CEN-CRIME-UNIT-01,P-000023,P-001997,P-000023,INV-0022,OPEN,CRITICAL
FIR-000338,CR-2026-2009,2026-02-09 10:50:58,2026-02-07 21:50:58,THEFT,Fictional theft incident tied to Synthetic Gold Smuggling probe 09.,L-000092,"Old Town, Cuddalore",CEN-CRIME-UNIT-03,P-001960,P-000783,P-000479,INV-0042,OPEN,HIGH
FIR-000339,CR-2026-2012,2026-07-01 00:55:45,2026-06-29 04:55:45,THEFT,Fictional theft incident tied to Synthetic Illegal Trade probe 12.,L-000052,"Bus Stand, Erode",NORTH-POL-SEC,P-001951,P-001060,P-000488,INV-0136,CLOSED,HIGH
FIR-000340,CR-2026-2013,2026-05-14 06:34:12,2026-05-13 07:34:12,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 13.,L-000165,"Ring Road, Krishnagiri",SOUTH-POL-SEC,P-000583,P-001490,P-001490,INV-0122,CLOSED,HIGH
FIR-000341,CR-2026-2006,2026-03-11 11:24:11,2026-03-10 04:24:11,ASSAULT,Fictional assault incident tied to Synthetic Logistics Crime probe 06.,L-000014,"Auto Nagar, Nagapattinam",NORTH-POL-SEC,P-001448,P-001304,P-001507,INV-0088,OPEN,MEDIUM
FIR-000342,CR-2026-2011,2026-04-25 07:25:21,2026-04-23 10:25:21,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Narcotics probe 11.,L-000008,"Bus Stand, Hosur",NORTH-POL-SEC,P-000603,P-000385,P-000005,INV-0081,CLOSED,CRITICAL
FIR-000343,CR-2026-2006,2026-07-12 22:40:52,2026-07-10 11:40:52,SMUGGLING,Fictional smuggling incident tied to Synthetic Logistics Crime probe 06.,L-000130,"Auto Nagar, Nagapattinam",NORTH-POL-SEC,P-000134,P-000017,P-000633,INV-0098,OPEN,CRITICAL
FIR-000344,CR-2026-2017,2026-07-28 19:48:29,2026-07-26 07:48:29,EXTORTION,Fictional extortion incident tied to Synthetic Logistics Crime probe 17.,L-000188,"Railway Station, Chennai",CEN-CRIME-UNIT-01,P-000922,P-000562,P-000697,INV-0020,OPEN,HIGH
FIR-000345,CR-2026-2011,2026-07-12 07:42:41,2026-07-10 21:42:41,SMUGGLING,Fictional smuggling incident tied to Synthetic Narcotics probe 11.,L-000012,"Bus Stand, Madurai",CEN-CRIME-UNIT-02,P-001050,P-001526,P-001526,INV-0045,OPEN,CRITICAL
FIR-000346,CR-2026-2017,2026-04-09 19:22:27,2026-04-09 00:22:27,EXTORTION,Fictional extortion incident tied to Synthetic Logistics Crime probe 17.,L-000091,"Industrial Estate, Nagapattinam",WEST-INV-DIV,P-001128,P-000562,P-001366,INV-0045,UNDER_REVIEW,HIGH
FIR-000347,CR-2026-2018,2026-07-02 06:56:56,2026-06-29 07:56:56,THEFT,Fictional theft incident tied to Synthetic Human Trafficking probe 18.,L-000188,"Railway Station, Chennai",CYBER-CELL-01,P-000936,P-001775,P-001769,INV-0051,OPEN,LOW
FIR-000348,CR-2026-2002,2026-04-05 10:39:54,2026-04-04 20:39:54,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Phone Fraud probe 02.,L-000150,"Warehouse Zone, Coimbatore",CYBER-CELL-01,P-001503,P-001661,P-001869,INV-0071,UNDER_REVIEW,HIGH
FIR-000349,CR-2026-2017,2026-03-12 23:36:37,2026-03-11 02:36:37,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Logistics Crime probe 17.,L-000151,"Warehouse Zone, Salem",CEN-CRIME-UNIT-03,P-001972,P-000922,P-000697,INV-0124,CLOSED,CRITICAL
FIR-000350,CR-2026-2002,2026-08-02 22:25:56,2026-08-01 12:25:56,SMUGGLING,Fictional smuggling incident tied to Synthetic Phone Fraud probe 02.,L-000029,"Grain Market, Coimbatore",WEST-INV-DIV,P-001506,P-001380,P-001622,INV-0011,UNDER_REVIEW,MEDIUM
FIR-000351,CR-2026-2011,2026-01-04 20:13:03,2026-01-01 23:13:03,THEFT,Fictional theft incident tied to Synthetic Narcotics probe 11.,L-000097,"Technology Park, Coimbatore",FIN-CRIME-CELL,P-000005,P-000870,P-000870,INV-0009,CLOSED,CRITICAL
FIR-000352,CR-2026-2013,2026-05-21 17:09:48,2026-05-21 02:09:48,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 13.,L-000025,"Textile Market, Nagapattinam",NARC-BUREAU-01,P-001849,P-001271,P-001933,INV-0128,OPEN,CRITICAL
FIR-000353,CR-2026-2010,2026-05-29 15:13:41,2026-05-26 22:13:41,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Vehicle Theft probe 10.,L-000020,"Residential Colony, Karur",FIN-CRIME-CELL,P-001387,P-001710,P-001247,INV-0061,OPEN,HIGH
FIR-000354,CR-2026-2007,2026-03-06 07:22:13,2026-03-03 20:22:13,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Cyber Fraud probe 07.,L-000052,"Bus Stand, Erode",NORTH-POL-SEC,P-001689,P-001762,P-000192,INV-0120,OPEN,MEDIUM
FIR-000355,CR-2026-2005,2026-08-27 21:11:14,2026-08-25 23:11:14,THEFT,Fictional theft incident tied to Synthetic Financial Fraud probe 05.,L-000103,"Industrial Estate, Erode",WEST-INV-DIV,P-000843,P-000015,P-001714,INV-0015,OPEN,MEDIUM
FIR-000356,CR-2026-2004,2026-06-02 03:11:57,2026-06-01 15:11:57,ASSAULT,Fictional assault incident tied to Synthetic Cyber Fraud probe 04.,L-000130,"Auto Nagar, Nagapattinam",CEN-CRIME-UNIT-03,P-000555,P-001420,P-000064,INV-0006,CLOSED,HIGH
FIR-000357,CR-2026-2020,2026-02-06 02:48:37,2026-02-05 02:48:37,EXTORTION,Fictional extortion incident tied to Synthetic Human Trafficking probe 20.,L-000077,"Textile Market, Coimbatore",SOUTH-POL-SEC,P-000001,P-001112,P-000886,INV-0064,CLOSED,HIGH
FIR-000358,CR-2026-2009,2026-08-22 09:01:38,2026-08-21 09:01:38,ASSAULT,Fictional assault incident tied to Synthetic Gold Smuggling probe 09.,L-000197,"IT Park, Tirunelveli",FIN-CRIME-CELL,P-000479,P-001457,P-001588,INV-0130,CLOSED,CRITICAL
FIR-000359,CR-2026-2019,2026-06-10 23:21:31,2026-06-10 04:21:31,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Financial Fraud probe 19.,L-000055,"Grain Market, Thoothukudi",EAST-INV-DIV,P-000690,P-000804,P-001631,INV-0134,OPEN,MEDIUM
FIR-000360,CR-2026-2013,2026-08-24 23:12:34,2026-08-23 03:12:34,EXTORTION,Fictional extortion incident tied to Synthetic Narcotics probe 13.,L-000130,"Auto Nagar, Nagapattinam",CEN-CRIME-UNIT-03,P-000511,P-001590,P-001590,INV-0067,UNDER_REVIEW,MEDIUM
FIR-000361,CR-2026-2005,2026-08-07 20:07:08,2026-08-07 00:07:08,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Financial Fraud probe 05.,L-000153,"University Road, Krishnagiri",CYBER-CELL-01,P-001429,P-001656,P-000015,INV-0022,CLOSED,MEDIUM
FIR-000362,CR-2026-2016,2026-07-06 17:03:22,2026-07-05 03:03:22,EXTORTION,Fictional extortion incident tied to Synthetic Phone Fraud probe 16.,L-000091,"Industrial Estate, Nagapattinam",CYBER-CELL-01,P-000092,P-001231,P-001126,INV-0096,CLOSED,CRITICAL
FIR-000363,CR-2026-2014,2026-04-09 04:37:58,2026-04-08 16:37:58,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Logistics Crime probe 14.,L-000017,"Ring Road, Hosur",NARC-BUREAU-01,P-001146,P-001183,P-001851,INV-0028,OPEN,MEDIUM
